,age,gender,race,eye_color,hair_color,beard,image
33328,3,0,0,0,3,1,images/033329.jpg
33329,3,1,0,2,0,0,images/033330.jpg
33330,4,1,1,1,2,1,images/033331.jpg
33331,3,1,0,1,2,1,images/033332.jpg
33332,4,0,1,2,2,1,images/033333.jpg
33333,4,1,1,1,2,1,images/033334.jpg
33334,4,1,1,1,2,1,images/033335.jpg
33335,4,1,1,1,2,1,images/033336.jpg
33336,4,0,0,2,3,0,images/033337.jpg
33337,4,1,1,1,0,1,images/033338.jpg
33338,3,1,0,1,2,1,images/033339.jpg
33339,4,0,1,2,0,1,images/033340.jpg
33340,4,0,0,2,3,1,images/033341.jpg
33341,4,1,1,2,2,1,images/033342.jpg
33342,3,0,0,2,2,1,images/033343.jpg
33343,3,1,0,2,0,0,images/033344.jpg
33344,4,1,1,1,2,1,images/033345.jpg
33345,4,1,1,1,0,1,images/033346.jpg
33346,3,1,0,1,0,1,images/033347.jpg
33347,3,1,0,2,2,1,images/033348.jpg
33348,3,0,0,0,1,1,images/033349.jpg
33349,4,1,1,2,3,1,images/033350.jpg
33350,3,1,0,1,0,1,images/033351.jpg
33351,4,1,1,1,0,0,images/033352.jpg
33352,3,0,0,0,1,1,images/033353.jpg
33353,4,1,1,1,0,1,images/033354.jpg
33354,3,0,0,2,1,1,images/033355.jpg
33355,4,0,1,2,2,1,images/033356.jpg
33356,4,1,0,1,0,1,images/033357.jpg
33357,4,1,1,1,0,1,images/033358.jpg
33358,4,1,1,1,2,1,images/033359.jpg
33359,4,1,1,1,0,1,images/033360.jpg
33360,4,1,1,1,3,0,images/033361.jpg
33361,4,1,1,1,0,1,images/033362.jpg
33362,4,1,0,0,0,1,images/033363.jpg
33363,4,1,1,1,0,1,images/033364.jpg
33364,3,1,0,2,2,1,images/033365.jpg
33365,4,1,0,1,0,0,images/033366.jpg
33366,3,0,0,1,0,0,images/033367.jpg
33367,4,0,1,2,2,0,images/033368.jpg
33368,4,0,1,1,2,1,images/033369.jpg
33369,3,0,0,2,1,1,images/033370.jpg
33370,3,1,0,0,0,1,images/033371.jpg
33371,4,1,1,1,2,1,images/033372.jpg
33372,3,1,0,1,0,1,images/033373.jpg
33373,4,0,0,0,0,0,images/033374.jpg
33374,3,1,0,2,2,1,images/033375.jpg
33375,4,0,1,2,2,0,images/033376.jpg
33376,3,1,0,1,2,1,images/033377.jpg
33377,4,1,0,2,0,0,images/033378.jpg
33378,4,1,0,1,2,1,images/033379.jpg
33379,3,1,0,1,3,1,images/033380.jpg
33380,4,0,0,0,1,1,images/033381.jpg
33381,4,1,1,1,2,1,images/033382.jpg
33382,3,1,0,0,1,1,images/033383.jpg
33383,3,0,0,0,3,0,images/033384.jpg
33384,3,1,0,1,2,1,images/033385.jpg
33385,3,0,0,0,1,1,images/033386.jpg
33386,3,1,0,0,2,1,images/033387.jpg
33387,4,1,1,1,0,1,images/033388.jpg
33388,4,1,1,2,0,0,images/033389.jpg
33389,3,1,0,0,2,1,images/033390.jpg
33390,4,1,0,1,2,0,images/033391.jpg
33391,3,1,0,1,0,1,images/033392.jpg
33392,4,0,0,0,1,1,images/033393.jpg
33393,4,1,1,2,0,1,images/033394.jpg
33394,3,1,0,0,2,1,images/033395.jpg
33395,4,1,0,0,1,1,images/033396.jpg
33396,4,0,0,0,2,1,images/033397.jpg
33397,3,0,0,1,0,1,images/033398.jpg
33398,3,0,0,0,0,0,images/033399.jpg
33399,4,0,0,0,1,1,images/033400.jpg
33400,3,0,0,1,2,1,images/033401.jpg
33401,4,1,1,0,0,1,images/033402.jpg
33402,4,1,0,2,2,1,images/033403.jpg
33403,3,1,0,1,2,1,images/033404.jpg
33404,3,1,0,0,2,1,images/033405.jpg
33405,3,1,0,0,0,0,images/033406.jpg
33406,4,0,0,0,2,1,images/033407.jpg
33407,3,1,0,1,0,1,images/033408.jpg
33408,4,1,1,1,2,1,images/033409.jpg
33409,4,1,1,1,0,1,images/033410.jpg
33410,3,1,0,0,2,1,images/033411.jpg
33411,4,1,1,1,2,1,images/033412.jpg
33412,4,1,1,1,2,0,images/033413.jpg
33413,3,0,0,2,1,1,images/033414.jpg
33414,4,1,0,1,0,0,images/033415.jpg
33415,4,1,1,0,2,1,images/033416.jpg
33416,4,0,1,1,0,1,images/033417.jpg
33417,4,1,0,1,0,1,images/033418.jpg
33418,4,1,0,0,0,1,images/033419.jpg
33419,3,1,0,2,0,1,images/033420.jpg
33420,4,1,1,0,0,0,images/033421.jpg
33421,3,0,0,0,1,1,images/033422.jpg
33422,4,1,1,1,0,1,images/033423.jpg
33423,4,1,0,1,0,0,images/033424.jpg
33424,3,0,0,2,1,1,images/033425.jpg
33425,4,1,0,1,0,0,images/033426.jpg
33426,4,0,0,1,0,1,images/033427.jpg
33427,3,1,0,2,2,1,images/033428.jpg
33428,4,1,1,1,0,1,images/033429.jpg
33429,4,1,1,1,0,0,images/033430.jpg
33430,4,0,0,2,2,1,images/033431.jpg
33431,3,1,0,2,2,1,images/033432.jpg
33432,4,0,0,0,3,1,images/033433.jpg
33433,3,1,1,1,2,1,images/033434.jpg
33434,4,0,0,2,2,1,images/033435.jpg
33435,0,0,0,0,3,1,images/033436.jpg
33436,4,0,0,2,2,1,images/033437.jpg
33437,3,1,1,1,0,1,images/033438.jpg
33438,4,1,0,1,0,1,images/033439.jpg
33439,4,1,1,1,0,1,images/033440.jpg
33440,4,1,0,1,2,1,images/033441.jpg
33441,4,0,1,1,0,1,images/033442.jpg
33442,4,1,1,1,2,1,images/033443.jpg
33443,3,0,0,0,1,1,images/033444.jpg
33444,4,1,0,2,0,0,images/033445.jpg
33445,4,0,1,2,0,0,images/033446.jpg
33446,3,0,0,2,2,1,images/033447.jpg
33447,4,1,0,0,2,1,images/033448.jpg
33448,4,1,0,2,2,1,images/033449.jpg
33449,3,1,0,1,2,1,images/033450.jpg
33450,4,1,0,2,2,1,images/033451.jpg
33451,4,1,1,1,2,1,images/033452.jpg
33452,4,1,0,2,2,1,images/033453.jpg
33453,4,0,0,2,2,1,images/033454.jpg
33454,4,1,1,1,0,1,images/033455.jpg
33455,3,1,0,1,0,1,images/033456.jpg
33456,4,0,1,1,2,0,images/033457.jpg
33457,4,0,0,2,2,1,images/033458.jpg
33458,3,1,0,1,3,1,images/033459.jpg
33459,4,1,0,1,0,1,images/033460.jpg
33460,4,1,1,1,2,1,images/033461.jpg
33461,3,1,0,1,0,1,images/033462.jpg
33462,4,1,0,1,1,1,images/033463.jpg
33463,3,1,0,2,2,1,images/033464.jpg
33464,4,1,1,1,3,1,images/033465.jpg
33465,4,0,0,1,0,0,images/033466.jpg
33466,4,1,1,2,0,0,images/033467.jpg
33467,3,0,0,2,2,1,images/033468.jpg
33468,3,1,0,2,1,1,images/033469.jpg
33469,3,0,0,0,3,0,images/033470.jpg
33470,3,1,0,2,1,1,images/033471.jpg
33471,4,1,1,1,0,1,images/033472.jpg
33472,4,1,1,0,2,1,images/033473.jpg
33473,4,1,1,1,0,0,images/033474.jpg
33474,4,0,0,2,0,1,images/033475.jpg
33475,3,1,0,2,2,1,images/033476.jpg
33476,4,1,1,1,3,0,images/033477.jpg
33477,4,1,0,1,0,0,images/033478.jpg
33478,3,1,0,1,2,1,images/033479.jpg
33479,4,1,0,0,3,1,images/033480.jpg
33480,3,1,0,0,2,0,images/033481.jpg
33481,4,1,1,2,2,1,images/033482.jpg
33482,3,1,0,1,0,1,images/033483.jpg
33483,4,1,0,2,0,1,images/033484.jpg
33484,4,1,1,1,0,1,images/033485.jpg
33485,4,1,0,1,2,1,images/033486.jpg
33486,4,1,1,1,2,1,images/033487.jpg
33487,4,1,0,2,2,1,images/033488.jpg
33488,4,1,0,1,0,0,images/033489.jpg
33489,4,1,0,2,0,1,images/033490.jpg
33490,4,0,0,2,0,1,images/033491.jpg
33491,3,0,0,2,1,1,images/033492.jpg
33492,4,0,0,2,1,1,images/033493.jpg
33493,4,1,1,1,0,1,images/033494.jpg
33494,4,1,1,1,0,1,images/033495.jpg
33495,4,0,1,1,2,1,images/033496.jpg
33496,4,0,1,1,0,1,images/033497.jpg
33497,4,1,0,2,2,1,images/033498.jpg
33498,3,1,1,1,1,1,images/033499.jpg
33499,4,1,1,1,0,1,images/033500.jpg
33500,4,0,1,1,2,1,images/033501.jpg
33501,3,0,0,0,3,1,images/033502.jpg
33502,4,1,0,0,2,1,images/033503.jpg
33503,3,1,0,0,2,1,images/033504.jpg
33504,4,1,0,1,0,1,images/033505.jpg
33505,3,0,0,2,3,0,images/033506.jpg
33506,3,0,0,0,0,1,images/033507.jpg
33507,3,1,0,1,0,0,images/033508.jpg
33508,4,1,1,2,2,1,images/033509.jpg
33509,4,0,0,2,3,1,images/033510.jpg
33510,3,0,0,1,2,0,images/033511.jpg
33511,4,1,1,1,0,1,images/033512.jpg
33512,4,1,0,1,2,1,images/033513.jpg
33513,4,1,1,1,2,1,images/033514.jpg
33514,3,1,0,2,0,0,images/033515.jpg
33515,4,1,0,1,0,1,images/033516.jpg
33516,4,1,1,1,2,0,images/033517.jpg
33517,4,1,0,0,2,1,images/033518.jpg
33518,3,1,0,0,1,0,images/033519.jpg
33519,4,0,0,2,3,1,images/033520.jpg
33520,4,0,1,0,2,1,images/033521.jpg
33521,3,0,0,0,1,1,images/033522.jpg
33522,3,1,0,1,2,1,images/033523.jpg
33523,3,1,0,1,0,1,images/033524.jpg
33524,4,1,1,1,2,1,images/033525.jpg
33525,3,0,0,2,1,1,images/033526.jpg
33526,4,1,0,0,1,1,images/033527.jpg
33527,3,0,0,2,0,0,images/033528.jpg
33528,4,0,0,2,2,1,images/033529.jpg
33529,4,1,1,1,2,0,images/033530.jpg
33530,4,1,1,2,0,1,images/033531.jpg
33531,4,1,1,1,0,1,images/033532.jpg
33532,4,0,0,1,2,1,images/033533.jpg
33533,4,1,0,0,2,1,images/033534.jpg
33534,3,1,0,2,1,1,images/033535.jpg
33535,3,0,0,0,3,0,images/033536.jpg
33536,3,1,0,1,0,0,images/033537.jpg
33537,3,0,0,0,3,0,images/033538.jpg
33538,3,0,0,0,2,1,images/033539.jpg
33539,3,1,0,1,0,1,images/033540.jpg
33540,3,0,0,0,2,1,images/033541.jpg
33541,3,1,0,1,0,1,images/033542.jpg
33542,3,1,0,2,2,1,images/033543.jpg
33543,3,0,0,0,2,1,images/033544.jpg
33544,4,1,1,1,0,0,images/033545.jpg
33545,3,1,0,1,0,1,images/033546.jpg
33546,4,1,1,1,0,1,images/033547.jpg
33547,4,1,1,1,2,1,images/033548.jpg
33548,4,1,0,2,0,1,images/033549.jpg
33549,3,1,0,1,3,0,images/033550.jpg
33550,3,1,0,0,0,1,images/033551.jpg
33551,4,1,1,0,0,0,images/033552.jpg
33552,4,0,0,0,3,0,images/033553.jpg
33553,4,1,0,1,1,1,images/033554.jpg
33554,3,1,0,1,0,0,images/033555.jpg
33555,4,1,1,1,0,1,images/033556.jpg
33556,4,1,0,1,0,1,images/033557.jpg
33557,3,1,0,0,1,1,images/033558.jpg
33558,4,1,1,1,0,1,images/033559.jpg
33559,4,1,1,1,0,1,images/033560.jpg
33560,4,1,1,1,1,1,images/033561.jpg
33561,3,0,0,0,2,0,images/033562.jpg
33562,3,1,0,1,2,1,images/033563.jpg
33563,4,1,0,1,2,0,images/033564.jpg
33564,3,1,0,1,2,1,images/033565.jpg
33565,4,0,0,2,0,0,images/033566.jpg
33566,3,1,0,1,1,1,images/033567.jpg
33567,4,1,0,1,0,1,images/033568.jpg
33568,3,1,0,1,2,1,images/033569.jpg
33569,4,1,0,0,2,1,images/033570.jpg
33570,4,1,0,2,0,0,images/033571.jpg
33571,4,0,0,2,0,1,images/033572.jpg
33572,4,0,0,2,3,1,images/033573.jpg
33573,4,1,0,1,0,0,images/033574.jpg
33574,3,1,0,1,0,1,images/033575.jpg
33575,3,1,0,1,3,0,images/033576.jpg
33576,4,1,0,2,0,0,images/033577.jpg
33577,4,1,0,2,2,1,images/033578.jpg
33578,3,1,0,2,2,1,images/033579.jpg
33579,4,1,0,2,2,0,images/033580.jpg
33580,3,0,0,1,1,1,images/033581.jpg
33581,4,1,1,1,2,0,images/033582.jpg
33582,4,0,0,2,1,1,images/033583.jpg
33583,3,1,0,0,1,1,images/033584.jpg
33584,4,0,1,1,3,0,images/033585.jpg
33585,3,1,0,2,2,1,images/033586.jpg
33586,4,0,1,1,2,0,images/033587.jpg
33587,3,1,0,1,2,1,images/033588.jpg
33588,3,0,0,2,2,1,images/033589.jpg
33589,4,1,0,1,2,1,images/033590.jpg
33590,4,1,1,0,0,1,images/033591.jpg
33591,4,1,0,1,2,1,images/033592.jpg
33592,3,0,0,0,2,1,images/033593.jpg
33593,4,1,1,1,0,1,images/033594.jpg
33594,4,0,1,1,0,1,images/033595.jpg
33595,4,0,1,2,0,0,images/033596.jpg
33596,4,0,0,2,1,1,images/033597.jpg
33597,3,1,0,2,2,1,images/033598.jpg
33598,4,1,0,0,1,1,images/033599.jpg
33599,3,1,0,0,3,0,images/033600.jpg
33600,4,1,0,2,1,1,images/033601.jpg
33601,4,1,1,1,2,1,images/033602.jpg
33602,4,1,0,1,0,1,images/033603.jpg
33603,4,0,0,1,0,0,images/033604.jpg
33604,3,1,0,1,0,1,images/033605.jpg
33605,4,0,0,2,2,1,images/033606.jpg
33606,3,1,0,0,1,1,images/033607.jpg
33607,4,1,0,1,3,0,images/033608.jpg
33608,4,1,0,2,2,1,images/033609.jpg
33609,3,1,0,1,0,1,images/033610.jpg
33610,4,1,1,1,2,0,images/033611.jpg
33611,3,0,0,1,2,1,images/033612.jpg
33612,4,1,0,2,3,1,images/033613.jpg
33613,4,1,1,1,2,1,images/033614.jpg
33614,3,1,1,0,2,1,images/033615.jpg
33615,4,1,0,1,2,1,images/033616.jpg
33616,4,1,0,1,0,1,images/033617.jpg
33617,4,1,1,1,0,1,images/033618.jpg
33618,3,0,0,1,0,1,images/033619.jpg
33619,4,0,1,0,0,0,images/033620.jpg
33620,3,0,0,2,2,1,images/033621.jpg
33621,3,1,1,2,2,1,images/033622.jpg
33622,4,0,1,1,2,1,images/033623.jpg
33623,4,1,0,1,0,1,images/033624.jpg
33624,4,1,1,0,0,1,images/033625.jpg
33625,4,1,1,1,0,0,images/033626.jpg
33626,4,0,0,2,2,1,images/033627.jpg
33627,4,1,0,0,1,1,images/033628.jpg
33628,4,0,0,1,0,0,images/033629.jpg
33629,3,0,0,0,1,1,images/033630.jpg
33630,3,1,0,0,1,0,images/033631.jpg
33631,4,0,0,0,2,1,images/033632.jpg
33632,4,1,0,0,0,1,images/033633.jpg
33633,3,1,0,1,2,1,images/033634.jpg
33634,4,1,1,1,0,1,images/033635.jpg
33635,4,1,0,2,2,1,images/033636.jpg
33636,4,1,0,2,0,1,images/033637.jpg
33637,3,1,0,1,2,0,images/033638.jpg
33638,4,0,0,2,1,0,images/033639.jpg
33639,4,0,0,0,2,1,images/033640.jpg
33640,4,1,1,2,2,1,images/033641.jpg
33641,3,1,0,0,3,0,images/033642.jpg
33642,4,1,0,1,2,1,images/033643.jpg
33643,3,0,0,0,1,1,images/033644.jpg
33644,4,1,0,2,2,1,images/033645.jpg
33645,3,0,0,0,0,1,images/033646.jpg
33646,4,0,1,2,2,1,images/033647.jpg
33647,4,1,1,1,0,1,images/033648.jpg
33648,3,1,0,1,0,1,images/033649.jpg
33649,3,1,0,1,0,1,images/033650.jpg
33650,4,0,1,0,2,1,images/033651.jpg
33651,3,1,0,1,0,0,images/033652.jpg
33652,3,1,0,0,2,1,images/033653.jpg
33653,3,0,0,2,3,0,images/033654.jpg
33654,4,1,1,1,2,1,images/033655.jpg
33655,4,0,1,1,0,0,images/033656.jpg
33656,3,1,0,0,3,1,images/033657.jpg
33657,3,1,1,1,3,1,images/033658.jpg
33658,4,1,1,1,0,1,images/033659.jpg
33659,3,1,0,0,0,1,images/033660.jpg
33660,4,1,0,1,3,1,images/033661.jpg
33661,4,1,1,1,0,1,images/033662.jpg
33662,3,1,0,2,3,1,images/033663.jpg
33663,3,0,0,1,2,1,images/033664.jpg
33664,4,1,1,1,3,0,images/033665.jpg
33665,4,0,1,1,3,0,images/033666.jpg
33666,3,1,0,1,1,1,images/033667.jpg
33667,4,1,1,1,0,0,images/033668.jpg
33668,4,1,1,1,0,1,images/033669.jpg
33669,4,0,0,1,2,1,images/033670.jpg
33670,3,1,1,0,2,1,images/033671.jpg
33671,4,0,0,2,2,1,images/033672.jpg
33672,4,1,1,0,2,1,images/033673.jpg
33673,0,0,0,2,1,1,images/033674.jpg
33674,4,1,1,2,2,0,images/033675.jpg
33675,3,1,0,1,2,1,images/033676.jpg
33676,4,1,0,1,2,1,images/033677.jpg
33677,4,0,1,1,2,1,images/033678.jpg
33678,4,1,1,1,0,1,images/033679.jpg
33679,4,0,0,2,0,1,images/033680.jpg
33680,4,0,0,0,1,1,images/033681.jpg
33681,4,1,1,1,0,1,images/033682.jpg
33682,4,0,1,2,0,0,images/033683.jpg
33683,4,1,1,1,0,1,images/033684.jpg
33684,3,1,0,1,0,1,images/033685.jpg
33685,4,0,0,0,2,1,images/033686.jpg
33686,4,0,1,1,2,0,images/033687.jpg
33687,4,0,0,1,2,1,images/033688.jpg
33688,4,0,0,1,0,1,images/033689.jpg
33689,3,1,0,2,0,1,images/033690.jpg
33690,4,1,0,1,3,1,images/033691.jpg
33691,4,0,1,1,2,0,images/033692.jpg
33692,3,0,0,0,3,1,images/033693.jpg
33693,4,1,1,1,1,1,images/033694.jpg
33694,3,1,0,2,2,1,images/033695.jpg
33695,4,0,1,0,2,1,images/033696.jpg
33696,4,1,0,1,3,0,images/033697.jpg
33697,4,1,1,0,2,1,images/033698.jpg
33698,4,0,0,2,2,1,images/033699.jpg
33699,4,0,0,0,3,1,images/033700.jpg
33700,4,1,0,1,2,1,images/033701.jpg
33701,3,0,0,0,1,1,images/033702.jpg
33702,3,1,0,2,2,1,images/033703.jpg
33703,4,0,0,0,2,1,images/033704.jpg
33704,4,1,0,1,3,1,images/033705.jpg
33705,3,1,0,1,2,1,images/033706.jpg
33706,4,1,1,1,1,1,images/033707.jpg
33707,3,0,0,2,2,1,images/033708.jpg
33708,3,1,0,2,1,1,images/033709.jpg
33709,4,0,0,2,2,1,images/033710.jpg
33710,4,1,1,1,2,1,images/033711.jpg
33711,4,0,0,2,3,1,images/033712.jpg
33712,3,0,0,0,1,1,images/033713.jpg
33713,4,1,0,2,2,1,images/033714.jpg
33714,4,1,0,1,2,1,images/033715.jpg
33715,4,0,0,2,2,1,images/033716.jpg
33716,4,1,1,2,0,1,images/033717.jpg
33717,3,0,0,2,3,1,images/033718.jpg
33718,4,0,0,1,2,1,images/033719.jpg
33719,3,0,0,0,2,1,images/033720.jpg
33720,4,1,1,1,0,1,images/033721.jpg
33721,3,1,0,1,0,1,images/033722.jpg
33722,4,1,0,0,0,1,images/033723.jpg
33723,4,1,0,0,2,1,images/033724.jpg
33724,3,1,1,1,0,0,images/033725.jpg
33725,4,0,1,2,0,0,images/033726.jpg
33726,4,1,0,1,0,1,images/033727.jpg
33727,4,1,0,0,1,0,images/033728.jpg
33728,3,0,0,0,3,0,images/033729.jpg
33729,3,0,0,0,1,1,images/033730.jpg
33730,4,0,0,2,0,1,images/033731.jpg
33731,4,1,1,1,0,1,images/033732.jpg
33732,3,0,0,1,1,0,images/033733.jpg
33733,4,1,0,0,0,0,images/033734.jpg
33734,3,0,0,2,1,1,images/033735.jpg
33735,4,1,1,2,0,0,images/033736.jpg
33736,3,1,0,1,0,1,images/033737.jpg
33737,4,1,1,1,0,1,images/033738.jpg
33738,4,0,1,2,2,1,images/033739.jpg
33739,4,1,1,1,0,0,images/033740.jpg
33740,3,1,0,0,2,0,images/033741.jpg
33741,3,1,0,0,2,1,images/033742.jpg
33742,4,0,0,0,3,1,images/033743.jpg
33743,4,0,0,2,1,1,images/033744.jpg
33744,3,0,0,1,0,0,images/033745.jpg
33745,4,0,1,2,2,0,images/033746.jpg
33746,4,1,1,1,0,1,images/033747.jpg
33747,4,0,1,1,1,1,images/033748.jpg
33748,3,1,0,2,2,1,images/033749.jpg
33749,4,1,1,1,3,0,images/033750.jpg
33750,4,0,0,2,0,1,images/033751.jpg
33751,4,1,0,2,1,1,images/033752.jpg
33752,3,1,0,2,0,1,images/033753.jpg
33753,3,1,0,0,0,0,images/033754.jpg
33754,4,0,0,1,0,1,images/033755.jpg
33755,3,1,0,0,1,1,images/033756.jpg
33756,3,1,0,0,0,1,images/033757.jpg
33757,4,1,0,0,0,1,images/033758.jpg
33758,3,0,0,0,1,1,images/033759.jpg
33759,4,1,0,1,1,1,images/033760.jpg
33760,3,1,0,1,2,0,images/033761.jpg
33761,3,1,0,2,2,1,images/033762.jpg
33762,4,0,0,0,3,1,images/033763.jpg
33763,3,1,0,2,0,1,images/033764.jpg
33764,3,1,0,0,1,1,images/033765.jpg
33765,4,1,1,1,2,0,images/033766.jpg
33766,4,1,1,0,2,1,images/033767.jpg
33767,3,1,0,2,3,1,images/033768.jpg
33768,3,0,0,1,1,1,images/033769.jpg
33769,3,1,0,1,0,0,images/033770.jpg
33770,4,1,0,0,1,1,images/033771.jpg
33771,3,0,0,2,1,1,images/033772.jpg
33772,4,1,1,1,0,1,images/033773.jpg
33773,3,1,0,1,2,1,images/033774.jpg
33774,3,0,0,2,2,1,images/033775.jpg
33775,3,0,0,1,2,1,images/033776.jpg
33776,4,1,1,1,2,0,images/033777.jpg
33777,3,0,0,2,1,1,images/033778.jpg
33778,4,0,1,0,1,1,images/033779.jpg
33779,4,1,0,2,0,0,images/033780.jpg
33780,3,0,0,0,1,1,images/033781.jpg
33781,4,0,1,0,2,1,images/033782.jpg
33782,3,0,0,2,1,1,images/033783.jpg
33783,4,1,0,1,2,1,images/033784.jpg
33784,3,1,0,0,1,1,images/033785.jpg
33785,4,0,1,2,0,1,images/033786.jpg
33786,4,1,1,1,0,1,images/033787.jpg
33787,4,1,0,2,2,1,images/033788.jpg
33788,4,0,1,2,2,1,images/033789.jpg
33789,4,1,1,1,0,0,images/033790.jpg
33790,4,0,0,2,1,1,images/033791.jpg
33791,3,1,0,0,2,1,images/033792.jpg
33792,4,0,1,1,0,1,images/033793.jpg
33793,3,1,0,2,2,1,images/033794.jpg
33794,4,0,1,2,0,0,images/033795.jpg
33795,4,1,1,1,0,1,images/033796.jpg
33796,4,1,1,1,0,1,images/033797.jpg
33797,3,1,1,0,3,1,images/033798.jpg
33798,4,1,1,0,0,0,images/033799.jpg
33799,4,1,1,2,2,1,images/033800.jpg
33800,4,0,0,2,2,1,images/033801.jpg
33801,3,1,0,2,2,1,images/033802.jpg
33802,3,1,0,1,2,1,images/033803.jpg
33803,4,1,1,2,0,1,images/033804.jpg
33804,4,0,0,0,3,0,images/033805.jpg
33805,3,1,0,2,1,1,images/033806.jpg
33806,4,1,0,2,0,0,images/033807.jpg
33807,4,1,1,1,0,1,images/033808.jpg
33808,4,1,1,1,0,0,images/033809.jpg
33809,4,0,1,1,0,0,images/033810.jpg
33810,3,1,0,1,2,1,images/033811.jpg
33811,4,0,1,1,0,0,images/033812.jpg
33812,4,1,1,1,2,1,images/033813.jpg
33813,4,1,1,1,0,1,images/033814.jpg
33814,4,1,0,1,0,1,images/033815.jpg
33815,4,0,1,2,3,1,images/033816.jpg
33816,3,1,0,2,2,1,images/033817.jpg
33817,3,1,0,2,2,1,images/033818.jpg
33818,4,1,0,0,1,1,images/033819.jpg
33819,3,0,0,0,1,1,images/033820.jpg
33820,3,0,0,0,1,1,images/033821.jpg
33821,3,0,1,2,1,1,images/033822.jpg
33822,3,1,0,2,3,1,images/033823.jpg
33823,4,1,1,1,2,0,images/033824.jpg
33824,4,1,0,0,0,0,images/033825.jpg
33825,4,0,0,2,0,0,images/033826.jpg
33826,4,1,0,1,3,0,images/033827.jpg
33827,3,0,0,0,3,1,images/033828.jpg
33828,3,0,0,1,2,1,images/033829.jpg
33829,4,0,0,0,1,1,images/033830.jpg
33830,3,1,0,0,2,1,images/033831.jpg
33831,4,1,1,1,2,1,images/033832.jpg
33832,3,0,0,2,3,1,images/033833.jpg
33833,4,1,0,0,2,0,images/033834.jpg
33834,3,0,0,0,3,1,images/033835.jpg
33835,4,1,1,2,2,1,images/033836.jpg
33836,4,1,0,1,2,1,images/033837.jpg
33837,4,0,0,2,1,1,images/033838.jpg
33838,3,1,0,0,2,1,images/033839.jpg
33839,4,1,1,1,2,1,images/033840.jpg
33840,4,0,0,1,3,0,images/033841.jpg
33841,4,1,0,0,0,1,images/033842.jpg
33842,4,1,0,0,1,1,images/033843.jpg
33843,3,0,0,0,1,0,images/033844.jpg
33844,3,0,0,0,1,1,images/033845.jpg
33845,4,0,1,1,0,0,images/033846.jpg
33846,3,0,0,2,0,0,images/033847.jpg
33847,4,1,0,1,0,1,images/033848.jpg
33848,4,1,0,0,2,1,images/033849.jpg
33849,3,1,1,1,0,1,images/033850.jpg
33850,4,0,0,2,1,1,images/033851.jpg
33851,4,1,0,0,0,0,images/033852.jpg
33852,4,0,1,1,2,0,images/033853.jpg
33853,4,1,0,1,1,1,images/033854.jpg
33854,3,0,0,2,0,1,images/033855.jpg
33855,4,1,0,0,2,1,images/033856.jpg
33856,4,1,0,0,2,1,images/033857.jpg
33857,3,0,0,1,0,0,images/033858.jpg
33858,3,1,1,0,2,1,images/033859.jpg
33859,4,0,0,0,3,1,images/033860.jpg
33860,4,0,1,2,2,1,images/033861.jpg
33861,3,0,0,1,2,1,images/033862.jpg
33862,3,1,0,1,0,0,images/033863.jpg
33863,4,1,0,0,0,1,images/033864.jpg
33864,4,1,1,1,0,1,images/033865.jpg
33865,4,1,1,1,2,0,images/033866.jpg
33866,3,0,0,2,3,0,images/033867.jpg
33867,4,1,1,1,0,1,images/033868.jpg
33868,3,0,0,2,0,0,images/033869.jpg
33869,3,0,0,2,1,1,images/033870.jpg
33870,4,0,0,0,3,1,images/033871.jpg
33871,4,0,0,0,2,1,images/033872.jpg
33872,4,0,0,1,3,1,images/033873.jpg
33873,4,1,1,1,3,1,images/033874.jpg
33874,4,1,0,2,3,1,images/033875.jpg
33875,4,1,1,1,0,1,images/033876.jpg
33876,3,0,0,1,2,1,images/033877.jpg
33877,3,0,0,2,2,1,images/033878.jpg
33878,4,1,1,1,0,1,images/033879.jpg
33879,3,0,0,0,2,1,images/033880.jpg
33880,3,1,0,0,2,1,images/033881.jpg
33881,3,0,0,1,3,1,images/033882.jpg
33882,4,0,0,0,1,1,images/033883.jpg
33883,4,1,0,0,2,1,images/033884.jpg
33884,4,1,1,1,3,0,images/033885.jpg
33885,4,1,1,1,2,1,images/033886.jpg
33886,4,1,1,1,0,0,images/033887.jpg
33887,4,1,1,0,2,1,images/033888.jpg
33888,4,0,0,0,1,1,images/033889.jpg
33889,3,1,0,1,0,1,images/033890.jpg
33890,0,1,0,2,1,1,images/033891.jpg
33891,4,1,1,1,0,1,images/033892.jpg
33892,4,1,1,2,2,1,images/033893.jpg
33893,4,1,0,1,0,0,images/033894.jpg
33894,4,0,1,2,2,1,images/033895.jpg
33895,4,1,1,1,2,1,images/033896.jpg
33896,3,0,0,2,0,1,images/033897.jpg
33897,3,0,0,1,3,0,images/033898.jpg
33898,4,1,1,1,0,1,images/033899.jpg
33899,4,1,0,2,0,0,images/033900.jpg
33900,4,1,0,1,0,1,images/033901.jpg
33901,3,1,0,1,0,0,images/033902.jpg
33902,4,1,0,1,0,1,images/033903.jpg
33903,4,1,0,2,2,1,images/033904.jpg
33904,4,1,1,1,0,0,images/033905.jpg
33905,4,0,0,2,3,1,images/033906.jpg
33906,4,0,1,0,1,1,images/033907.jpg
33907,4,1,0,2,1,1,images/033908.jpg
33908,4,1,1,1,2,1,images/033909.jpg
33909,3,0,0,2,3,1,images/033910.jpg
